Sexo,codigo,Provincia,A̱o,Trimestre,Paro
Hombres,31,Navarra,2009,4,9.77
Hombres,31,Navarra,2010,1,13.33
Hombres,31,Navarra,2010,2,10.52
Hombres,31,Navarra,2010,3,10.61
Hombres,31,Navarra,2010,4,11.56
Hombres,31,Navarra,2011,1,12.87
Hombres,31,Navarra,2011,2,12.73
Hombres,31,Navarra,2011,3,11.49
Hombres,31,Navarra,2011,4,13.2
Hombres,31,Navarra,2012,1,16.63
Hombres,31,Navarra,2012,2,17.89
Hombres,31,Navarra,2012,3,15.43
Hombres,31,Navarra,2012,4,16.79
Hombres,31,Navarra,2013,1,17.62
Hombres,31,Navarra,2013,2,18.35
Hombres,31,Navarra,2013,3,17.18
Hombres,31,Navarra,2013,4,15.5
Hombres,31,Navarra,2014,1,15.9
Hombres,31,Navarra,2014,2,15.49
Hombres,31,Navarra,2014,3,15.57
Hombres,31,Navarra,2014,4,14.96
Hombres,31,Navarra,2015,1,14.43
Hombres,31,Navarra,2015,2,11.9
Hombres,31,Navarra,2015,3,12.32
Hombres,31,Navarra,2015,4,12.06
Hombres,31,Navarra,2016,1,11.96
Hombres,31,Navarra,2016,2,11.27
Hombres,31,Navarra,2016,3,11.25
Hombres,31,Navarra,2016,4,9.23
Hombres,31,Navarra,2017,1,8.33
Hombres,31,Navarra,2017,2,7.2
Hombres,31,Navarra,2017,3,7.58
Hombres,31,Navarra,2017,4,7.84
Hombres,31,Navarra,2018,1,10.04
Hombres,31,Navarra,2018,2,9.14
Hombres,31,Navarra,2018,3,8.05
Hombres,31,Navarra,2018,4,9.11
Hombres,31,Navarra,2019,1,8.04
Hombres,31,Navarra,2019,2,6.78
Hombres,31,Navarra,2019,3,6.64
Hombres,31,Navarra,2019,4,8.12
Hombres,31,Navarra,2020,1,8.23
Hombres,31,Navarra,2020,2,10.13
Hombres,31,Navarra,2020,3,10.26
Hombres,31,Navarra,2020,4,11.34
Hombres,31,Navarra,2021,1,11.58
Hombres,31,Navarra,2021,2,10.72
Hombres,31,Navarra,2021,3,12.03
Hombres,31,Navarra,2021,4,11.31
Hombres,31,Navarra,2022,1,11.42
Hombres,31,Navarra,2022,2,7.72
Hombres,31,Navarra,2022,3,7.51
Hombres,31,Navarra,2022,4,9.66
Hombres,31,Navarra,2023,1,11.69
Hombres,32,Ourense,2002,1,7.31
Hombres,32,Ourense,2002,2,5.9
Hombres,32,Ourense,2002,3,5.15
Hombres,32,Ourense,2002,4,6.54
Hombres,32,Ourense,2003,1,5.57
Hombres,32,Ourense,2003,2,6.17
Hombres,32,Ourense,2003,3,7.21
Hombres,32,Ourense,2003,4,4.16
Hombres,32,Ourense,2004,1,10.45
Hombres,32,Ourense,2004,2,10.98
Hombres,32,Ourense,2004,3,9.29
Hombres,32,Ourense,2004,4,9.36
Hombres,32,Ourense,2005,1,8.15
Hombres,32,Ourense,2005,2,10.24
Hombres,32,Ourense,2005,3,6.85
Hombres,32,Ourense,2005,4,6.61
Hombres,32,Ourense,2006,1,9.42
Hombres,32,Ourense,2006,2,5.86
Hombres,32,Ourense,2006,3,4.55
Hombres,32,Ourense,2006,4,5.21
Hombres,32,Ourense,2007,1,3.3
Hombres,32,Ourense,2007,2,3.91
Hombres,32,Ourense,2007,3,4.99
Hombres,32,Ourense,2007,4,4.01
Hombres,32,Ourense,2008,1,5.98
Hombres,32,Ourense,2008,2,4.47
Hombres,32,Ourense,2008,3,4.02
Hombres,32,Ourense,2008,4,5.36
Hombres,32,Ourense,2009,1,7.95
Hombres,32,Ourense,2009,2,7
Hombres,32,Ourense,2009,3,11.18
Hombres,32,Ourense,2009,4,11.05
Hombres,32,Ourense,2010,1,14.89
Hombres,32,Ourense,2010,2,14.5
Hombres,32,Ourense,2010,3,14.64
Hombres,32,Ourense,2010,4,15.63
Hombres,32,Ourense,2011,1,17.01
Hombres,32,Ourense,2011,2,16.12
Hombres,32,Ourense,2011,3,16.43
Hombres,32,Ourense,2011,4,18.62
Hombres,32,Ourense,2012,1,17.93
Hombres,32,Ourense,2012,2,19.46
Hombres,32,Ourense,2012,3,20.04
Hombres,32,Ourense,2012,4,22.5
Hombres,32,Ourense,2013,1,24.95
Hombres,32,Ourense,2013,2,25.31
Hombres,32,Ourense,2013,3,25.58
Hombres,32,Ourense,2013,4,22.97
Hombres,32,Ourense,2014,1,20.55
Hombres,32,Ourense,2014,2,21.5
Hombres,32,Ourense,2014,3,20.51
Hombres,32,Ourense,2014,4,21.39
Hombres,32,Ourense,2015,1,24.15
Hombres,32,Ourense,2015,2,21.04
Hombres,32,Ourense,2015,3,15.21
Hombres,32,Ourense,2015,4,17.48
Hombres,32,Ourense,2016,1,19.86
Hombres,32,Ourense,2016,2,20.6
Hombres,32,Ourense,2016,3,17.7
Hombres,32,Ourense,2016,4,17.98
Hombres,32,Ourense,2017,1,20.56
Hombres,32,Ourense,2017,2,15.51
Hombres,32,Ourense,2017,3,12.96
Hombres,32,Ourense,2017,4,12.56
Hombres,32,Ourense,2018,1,14.34
Hombres,32,Ourense,2018,2,10.94
Hombres,32,Ourense,2018,3,10.83
Hombres,32,Ourense,2018,4,13.46
Hombres,32,Ourense,2019,1,14.77
Hombres,32,Ourense,2019,2,11
Hombres,32,Ourense,2019,3,11.91
Hombres,32,Ourense,2019,4,11.62
Hombres,32,Ourense,2020,1,12.52
Hombres,32,Ourense,2020,2,12.32
Hombres,32,Ourense,2020,3,9.29
Hombres,32,Ourense,2020,4,8.77
Hombres,32,Ourense,2021,1,10.7
Hombres,32,Ourense,2021,2,10.91
Hombres,32,Ourense,2021,3,9.25
Hombres,32,Ourense,2021,4,10.35
Hombres,32,Ourense,2022,1,11.81
Hombres,32,Ourense,2022,2,10.39
Hombres,32,Ourense,2022,3,8.5
Hombres,32,Ourense,2022,4,10.70
Hombres,32,Ourense,2023,1,11.41
Hombres,33,Asturias,2002,1,6.6
Hombres,33,Asturias,2002,2,7.43
Hombres,33,Asturias,2002,3,7.49
Hombres,33,Asturias,2002,4,7.25
Hombres,33,Asturias,2003,1,8.95
Hombres,33,Asturias,2003,2,7.31
Hombres,33,Asturias,2003,3,8.54
Hombres,33,Asturias,2003,4,7.11
Hombres,33,Asturias,2004,1,7.65
Hombres,33,Asturias,2004,2,7.2
Hombres,33,Asturias,2004,3,7.41
Hombres,33,Asturias,2004,4,7.04
Hombres,33,Asturias,2005,1,9.6
Hombres,33,Asturias,2005,2,8.82
Hombres,33,Asturias,2005,3,6.75
Hombres,33,Asturias,2005,4,6.67
Hombres,33,Asturias,2006,1,7.59
Hombres,33,Asturias,2006,2,5.98
Hombres,33,Asturias,2006,3,6.61
Hombres,33,Asturias,2006,4,7.06
Hombres,33,Asturias,2007,1,6.8
Hombres,33,Asturias,2007,2,6.89
Hombres,33,Asturias,2007,3,5.85
Hombres,33,Asturias,2007,4,6.39
Hombres,33,Asturias,2008,1,6.13
Hombres,33,Asturias,2008,2,6.59
Hombres,33,Asturias,2008,3,6.03
Hombres,33,Asturias,2008,4,8.34
Hombres,33,Asturias,2009,1,11.28
Hombres,33,Asturias,2009,2,13.09
Hombres,33,Asturias,2009,3,12.84
Hombres,33,Asturias,2009,4,13.4
Hombres,33,Asturias,2010,1,16.18
Hombres,33,Asturias,2010,2,15.59
Hombres,33,Asturias,2010,3,13.33
Hombres,33,Asturias,2010,4,15.53
Hombres,33,Asturias,2011,1,17.66
Hombres,33,Asturias,2011,2,17.81
Hombres,33,Asturias,2011,3,17.83
Hombres,33,Asturias,2011,4,19.95
Hombres,33,Asturias,2012,1,20.44
Hombres,33,Asturias,2012,2,21.4
Hombres,33,Asturias,2012,3,22.1
Hombres,33,Asturias,2012,4,23.63
Hombres,33,Asturias,2013,1,25.36
Hombres,33,Asturias,2013,2,25.42
Hombres,33,Asturias,2013,3,23.54
Hombres,33,Asturias,2013,4,21.36
Hombres,33,Asturias,2014,1,21.56
Hombres,33,Asturias,2014,2,20.15
Hombres,33,Asturias,2014,3,18.52
Hombres,33,Asturias,2014,4,20.34
Hombres,33,Asturias,2015,1,18.41
Hombres,33,Asturias,2015,2,21.43
Hombres,33,Asturias,2015,3,17.5
Hombres,33,Asturias,2015,4,21.03
Hombres,33,Asturias,2016,1,20.07
Hombres,33,Asturias,2016,2,21.32
Hombres,33,Asturias,2016,3,18.89
Hombres,33,Asturias,2016,4,14.96
Hombres,33,Asturias,2017,1,13.81
Hombres,33,Asturias,2017,2,12.3
Hombres,33,Asturias,2017,3,13.94
Hombres,33,Asturias,2017,4,13.99
Hombres,33,Asturias,2018,1,14.05
Hombres,33,Asturias,2018,2,10.82
Hombres,33,Asturias,2018,3,13.03
Hombres,33,Asturias,2018,4,11.55
Hombres,33,Asturias,2019,1,13.97
Hombres,33,Asturias,2019,2,12.35
Hombres,33,Asturias,2019,3,14.17
Hombres,33,Asturias,2019,4,12.71
Hombres,33,Asturias,2020,1,13.83
Hombres,33,Asturias,2020,2,15.53
Hombres,33,Asturias,2020,3,13.28
Hombres,33,Asturias,2020,4,12.84
Hombres,33,Asturias,2021,1,12.49
Hombres,33,Asturias,2021,2,12.02
Hombres,33,Asturias,2021,3,11.43
Hombres,33,Asturias,2021,4,9.67
Hombres,33,Asturias,2022,1,9.65
Hombres,33,Asturias,2022,2,10.98
Hombres,33,Asturias,2022,3,12.02
Hombres,33,Asturias,2022,4,14.39
Hombres,33,Asturias,2023,1,12.47
Hombres,34,Palencia,2002,1,6.13
Hombres,34,Palencia,2002,2,5.2
Hombres,34,Palencia,2002,3,5.04
Hombres,34,Palencia,2002,4,4.57
Hombres,34,Palencia,2003,1,5.28
Hombres,34,Palencia,2003,2,4.02
Hombres,34,Palencia,2003,3,5.29
Hombres,34,Palencia,2003,4,6.09
Hombres,34,Palencia,2004,1,6.34
Hombres,34,Palencia,2004,2,4.39
Hombres,34,Palencia,2004,3,3.46
Hombres,34,Palencia,2004,4,4.31
Hombres,34,Palencia,2005,1,7.42
Hombres,34,Palencia,2005,2,3.65
Hombres,34,Palencia,2005,3,2.28
Hombres,34,Palencia,2005,4,1.25
Hombres,34,Palencia,2006,1,3.79
Hombres,34,Palencia,2006,2,4.83
Hombres,34,Palencia,2006,3,2.8
Hombres,34,Palencia,2006,4,2.86
Hombres,34,Palencia,2007,1,4.57
Hombres,34,Palencia,2007,2,5.21
Hombres,34,Palencia,2007,3,4.46
Hombres,34,Palencia,2007,4,4.5
Hombres,34,Palencia,2008,1,5.38
Hombres,34,Palencia,2008,2,9.18
Hombres,34,Palencia,2008,3,9.47
Hombres,34,Palencia,2008,4,9.05
Hombres,34,Palencia,2009,1,16.62
Hombres,34,Palencia,2009,2,14.09
Hombres,34,Palencia,2009,3,12.92
Hombres,34,Palencia,2009,4,9.4
Hombres,34,Palencia,2010,1,12.42
Hombres,34,Palencia,2010,2,10.9
Hombres,34,Palencia,2010,3,12.04
Hombres,34,Palencia,2010,4,15.03
Hombres,34,Palencia,2011,1,17.54
Hombres,34,Palencia,2011,2,15.39
Hombres,34,Palencia,2011,3,15.72
Hombres,34,Palencia,2011,4,13.4
Hombres,34,Palencia,2012,1,15.42
Hombres,34,Palencia,2012,2,16.76
Hombres,34,Palencia,2012,3,13.96
Hombres,34,Palencia,2012,4,17.4
Hombres,34,Palencia,2013,1,20.46
Hombres,34,Palencia,2013,2,16.39
Hombres,34,Palencia,2013,3,17.07
Hombres,34,Palencia,2013,4,17.04
Hombres,34,Palencia,2014,1,21.6
Hombres,34,Palencia,2014,2,19.9
Hombres,34,Palencia,2014,3,16.41
Hombres,34,Palencia,2014,4,19.16
Hombres,34,Palencia,2015,1,22.48
Hombres,34,Palencia,2015,2,16.25
Hombres,34,Palencia,2015,3,15
Hombres,34,Palencia,2015,4,17.82
Hombres,34,Palencia,2016,1,16.6
Hombres,34,Palencia,2016,2,12.74
Hombres,34,Palencia,2016,3,11.33
Hombres,34,Palencia,2016,4,12.61
Hombres,34,Palencia,2017,1,12.17
Hombres,34,Palencia,2017,2,12.55
Hombres,34,Palencia,2017,3,9.06
Hombres,34,Palencia,2017,4,10.5
Hombres,34,Palencia,2018,1,9.62
Hombres,34,Palencia,2018,2,7.2
Hombres,34,Palencia,2018,3,9.32
Hombres,34,Palencia,2018,4,11.97
Hombres,34,Palencia,2019,1,12.09
Hombres,34,Palencia,2019,2,11.25
Hombres,34,Palencia,2019,3,5.55
Hombres,34,Palencia,2019,4,7.74
Hombres,34,Palencia,2020,1,12.25
Hombres,34,Palencia,2020,2,10.15
Hombres,34,Palencia,2020,3,9.92
Hombres,34,Palencia,2020,4,8.11
Hombres,34,Palencia,2021,1,10.82
Hombres,34,Palencia,2021,2,8.87
Hombres,34,Palencia,2021,3,7.68
Hombres,34,Palencia,2021,4,8.23
Hombres,34,Palencia,2022,1,11.21
Hombres,34,Palencia,2022,2,11.79
Hombres,34,Palencia,2022,3,4.24
Hombres,34,Palencia,2022,4,8.27
Hombres,34,Palencia,2023,1,9.18
Hombres,35,Las Palmas,2002,1,7.68
Hombres,35,Las Palmas,2002,2,8.84
Hombres,35,Las Palmas,2002,3,7.5
Hombres,35,Las Palmas,2002,4,8.13
Hombres,35,Las Palmas,2003,1,7.13
Hombres,35,Las Palmas,2003,2,8.47
Hombres,35,Las Palmas,2003,3,9.14
Hombres,35,Las Palmas,2003,4,8.22
Hombres,35,Las Palmas,2004,1,9.75
Hombres,35,Las Palmas,2004,2,10.38
Hombres,35,Las Palmas,2004,3,8.66
Hombres,35,Las Palmas,2004,4,8.49
Hombres,35,Las Palmas,2005,1,12.47
Hombres,35,Las Palmas,2005,2,11.77
Hombres,35,Las Palmas,2005,3,10.11
Hombres,35,Las Palmas,2005,4,10.24
Hombres,35,Las Palmas,2006,1,9.97
Hombres,35,Las Palmas,2006,2,9.21
Hombres,35,Las Palmas,2006,3,10.7
Hombres,35,Las Palmas,2006,4,9.23
Hombres,35,Las Palmas,2007,1,8.67
Hombres,35,Las Palmas,2007,2,8.37
Hombres,35,Las Palmas,2007,3,9.64
Hombres,35,Las Palmas,2007,4,10.98
Hombres,35,Las Palmas,2008,1,12.11
Hombres,35,Las Palmas,2008,2,15.99
Hombres,35,Las Palmas,2008,3,18.06
Hombres,35,Las Palmas,2008,4,20.4
Hombres,35,Las Palmas,2009,1,27.23
Hombres,35,Las Palmas,2009,2,25.47
Hombres,35,Las Palmas,2009,3,26.28
Hombres,35,Las Palmas,2009,4,28.02
Hombres,35,Las Palmas,2010,1,28.09
Hombres,35,Las Palmas,2010,2,33.67
Hombres,35,Las Palmas,2010,3,31.43
Hombres,35,Las Palmas,2010,4,32.83
Hombres,35,Las Palmas,2011,1,31.48
Hombres,35,Las Palmas,2011,2,31.26
Hombres,35,Las Palmas,2011,3,29.99
Hombres,35,Las Palmas,2011,4,30.64
Hombres,35,Las Palmas,2012,1,31.1
Hombres,35,Las Palmas,2012,2,33.7
Hombres,35,Las Palmas,2012,3,31.72
Hombres,35,Las Palmas,2012,4,32.39
Hombres,35,Las Palmas,2013,1,33.14
Hombres,35,Las Palmas,2013,2,32.63
Hombres,35,Las Palmas,2013,3,36.1
Hombres,35,Las Palmas,2013,4,34.21
Hombres,35,Las Palmas,2014,1,33.22
Hombres,35,Las Palmas,2014,2,31.59
Hombres,35,Las Palmas,2014,3,34.5
Hombres,35,Las Palmas,2014,4,30.78
Hombres,35,Las Palmas,2015,1,29.9
Hombres,35,Las Palmas,2015,2,29.22
Hombres,35,Las Palmas,2015,3,25.46
Hombres,35,Las Palmas,2015,4,25.66
Hombres,35,Las Palmas,2016,1,23.59
Hombres,35,Las Palmas,2016,2,24.66
Hombres,35,Las Palmas,2016,3,24.5
Hombres,35,Las Palmas,2016,4,23.35
Hombres,35,Las Palmas,2017,1,26.62
Hombres,35,Las Palmas,2017,2,23.83
Hombres,35,Las Palmas,2017,3,19.48
Hombres,35,Las Palmas,2017,4,20.09
Hombres,35,Las Palmas,2018,1,19.35
Hombres,35,Las Palmas,2018,2,17.95
Hombres,35,Las Palmas,2018,3,19.73
Hombres,35,Las Palmas,2018,4,20.36
Hombres,35,Las Palmas,2019,1,23.87
Hombres,35,Las Palmas,2019,2,22.66
Hombres,35,Las Palmas,2019,3,19.51
Hombres,35,Las Palmas,2019,4,17.88
Hombres,35,Las Palmas,2020,1,15.97
Hombres,35,Las Palmas,2020,2,21.82
Hombres,35,Las Palmas,2020,3,21.51
Hombres,35,Las Palmas,2020,4,23.83
Hombres,35,Las Palmas,2021,1,26.5
Hombres,35,Las Palmas,2021,2,23.2
Hombres,35,Las Palmas,2021,3,22.45
Hombres,35,Las Palmas,2021,4,17.48
Hombres,35,Las Palmas,2022,1,18.57
Hombres,35,Las Palmas,2022,2,18.03
Hombres,35,Las Palmas,2022,3,15.42
Hombres,35,Palmas. Las,2022,4,12.57
Hombres,35,Palmas. Las,2023,1,14.79
Hombres,36,Pontevedra,2002,1,10.35
Hombres,36,Pontevedra,2002,2,8.07
Hombres,36,Pontevedra,2002,3,7.1
Hombres,36,Pontevedra,2002,4,8.52
Hombres,36,Pontevedra,2003,1,10.47
Hombres,36,Pontevedra,2003,2,8.85
Hombres,36,Pontevedra,2003,3,8.89
Hombres,36,Pontevedra,2003,4,9.38
Hombres,36,Pontevedra,2004,1,9.96
Hombres,36,Pontevedra,2004,2,8.94
Hombres,36,Pontevedra,2004,3,8.52
Hombres,36,Pontevedra,2004,4,10.77
Hombres,36,Pontevedra,2005,1,8.19
Hombres,36,Pontevedra,2005,2,8.51
Hombres,36,Pontevedra,2005,3,6.53
Hombres,36,Pontevedra,2005,4,6.87
Hombres,36,Pontevedra,2006,1,6.2
Hombres,36,Pontevedra,2006,2,5.66
Hombres,36,Pontevedra,2006,3,6.82
Hombres,36,Pontevedra,2006,4,5.79
Hombres,36,Pontevedra,2007,1,6.02
Hombres,36,Pontevedra,2007,2,5.88
Hombres,36,Pontevedra,2007,3,6.88
Hombres,36,Pontevedra,2007,4,5.91
Hombres,36,Pontevedra,2008,1,7.47
Hombres,36,Pontevedra,2008,2,6.99
Hombres,36,Pontevedra,2008,3,9.24
Hombres,36,Pontevedra,2008,4,11.2
Hombres,36,Pontevedra,2009,1,14.74
Hombres,36,Pontevedra,2009,2,15.14
Hombres,36,Pontevedra,2009,3,13.76
Hombres,36,Pontevedra,2009,4,13.92
Hombres,36,Pontevedra,2010,1,18
Hombres,36,Pontevedra,2010,2,17.43
Hombres,36,Pontevedra,2010,3,16.85
Hombres,36,Pontevedra,2010,4,18.7
Hombres,36,Pontevedra,2011,1,20.18
Hombres,36,Pontevedra,2011,2,19.16
Hombres,36,Pontevedra,2011,3,19.1
Hombres,36,Pontevedra,2011,4,21.68
Hombres,36,Pontevedra,2012,1,24.23
Hombres,36,Pontevedra,2012,2,25.84
Hombres,36,Pontevedra,2012,3,24.22
Hombres,36,Pontevedra,2012,4,23.6
Hombres,36,Pontevedra,2013,1,24.35
Hombres,36,Pontevedra,2013,2,24.82
Hombres,36,Pontevedra,2013,3,24.17
Hombres,36,Pontevedra,2013,4,25.19
Hombres,36,Pontevedra,2014,1,26.06
Hombres,36,Pontevedra,2014,2,23.49
Hombres,36,Pontevedra,2014,3,22.87
Hombres,36,Pontevedra,2014,4,24.87
Hombres,36,Pontevedra,2015,1,24.91
Hombres,36,Pontevedra,2015,2,22.25
Hombres,36,Pontevedra,2015,3,19.15
Hombres,36,Pontevedra,2015,4,19.97
Hombres,36,Pontevedra,2016,1,20.48
Hombres,36,Pontevedra,2016,2,19.7
Hombres,36,Pontevedra,2016,3,17.91
Hombres,36,Pontevedra,2016,4,18.43
Hombres,36,Pontevedra,2017,1,19.17
Hombres,36,Pontevedra,2017,2,18.53
Hombres,36,Pontevedra,2017,3,15.65
Hombres,36,Pontevedra,2017,4,17.54
Hombres,36,Pontevedra,2018,1,17.13
Hombres,36,Pontevedra,2018,2,15.01
Hombres,36,Pontevedra,2018,3,13.3
Hombres,36,Pontevedra,2018,4,13.33
Hombres,36,Pontevedra,2019,1,15.04
Hombres,36,Pontevedra,2019,2,13.96
Hombres,36,Pontevedra,2019,3,11.29
Hombres,36,Pontevedra,2019,4,12.33
Hombres,36,Pontevedra,2020,1,14.13
Hombres,36,Pontevedra,2020,2,13.07
Hombres,36,Pontevedra,2020,3,12.73
Hombres,36,Pontevedra,2020,4,10.97
Hombres,36,Pontevedra,2021,1,13.02
Hombres,36,Pontevedra,2021,2,12.63
Hombres,36,Pontevedra,2021,3,10.87
Hombres,36,Pontevedra,2021,4,10.45
Hombres,36,Pontevedra,2022,1,11.01
Hombres,36,Pontevedra,2022,2,11.44
Hombres,36,Pontevedra,2022,3,11.79
Hombres,36,Pontevedra,2022,4,10.39
Hombres,36,Pontevedra,2023,1,9.99
Hombres,37,Salamanca,2002,1,9.55
Hombres,37,Salamanca,2002,2,8.76
Hombres,37,Salamanca,2002,3,9.82
Hombres,37,Salamanca,2002,4,7.95
Hombres,37,Salamanca,2003,1,11.18
Hombres,37,Salamanca,2003,2,9.31
Hombres,37,Salamanca,2003,3,7.9
Hombres,37,Salamanca,2003,4,9.03
Hombres,37,Salamanca,2004,1,10.03
Hombres,37,Salamanca,2004,2,10.08
Hombres,37,Salamanca,2004,3,9.84
Hombres,37,Salamanca,2004,4,8.22
Hombres,37,Salamanca,2005,1,6.02
Hombres,37,Salamanca,2005,2,6.98
Hombres,37,Salamanca,2005,3,5.07
Hombres,37,Salamanca,2005,4,9.79
Hombres,37,Salamanca,2006,1,8.11
Hombres,37,Salamanca,2006,2,6.04
Hombres,37,Salamanca,2006,3,6.74
Hombres,37,Salamanca,2006,4,6.88
Hombres,37,Salamanca,2007,1,4.59
Hombres,37,Salamanca,2007,2,5.38
Hombres,37,Salamanca,2007,3,5.59
Hombres,37,Salamanca,2007,4,5.15
Hombres,37,Salamanca,2008,1,3.36
Hombres,37,Salamanca,2008,2,3.8
Hombres,37,Salamanca,2008,3,7.33
Hombres,37,Salamanca,2008,4,9.65
Hombres,37,Salamanca,2009,1,12.37
Hombres,37,Salamanca,2009,2,11.15
Hombres,37,Salamanca,2009,3,7.5
Hombres,37,Salamanca,2009,4,10.8
Hombres,37,Salamanca,2010,1,14.13
Hombres,37,Salamanca,2010,2,14.72
Hombres,37,Salamanca,2010,3,15.86
Hombres,37,Salamanca,2010,4,15.44
Hombres,37,Salamanca,2011,1,14.74
Hombres,37,Salamanca,2011,2,16.89
Hombres,37,Salamanca,2011,3,14.91
Hombres,37,Salamanca,2011,4,14.73
Hombres,37,Salamanca,2012,1,15.52
Hombres,37,Salamanca,2012,2,16.08
Hombres,37,Salamanca,2012,3,16.5
Hombres,37,Salamanca,2012,4,19.16
Hombres,37,Salamanca,2013,1,21.32
Hombres,37,Salamanca,2013,2,22.02
Hombres,37,Salamanca,2013,3,20.91
Hombres,37,Salamanca,2013,4,18.99
Hombres,37,Salamanca,2014,1,24.57
Hombres,37,Salamanca,2014,2,20.29
Hombres,37,Salamanca,2014,3,15.08
Hombres,37,Salamanca,2014,4,17.14
Hombres,37,Salamanca,2015,1,12.9
Hombres,37,Salamanca,2015,2,13
Hombres,37,Salamanca,2015,3,11.83
Hombres,37,Salamanca,2015,4,11.96
Hombres,37,Salamanca,2016,1,15.46
Hombres,37,Salamanca,2016,2,15.15
Hombres,37,Salamanca,2016,3,13.16
Hombres,37,Salamanca,2016,4,15.76
Hombres,37,Salamanca,2017,1,15.29
Hombres,37,Salamanca,2017,2,15.07
Hombres,37,Salamanca,2017,3,9.9
Hombres,37,Salamanca,2017,4,10.3
Hombres,37,Salamanca,2018,1,12.15
Hombres,37,Salamanca,2018,2,11.19
Hombres,37,Salamanca,2018,3,12.13
Hombres,37,Salamanca,2018,4,11.42
Hombres,37,Salamanca,2019,1,11.03
Hombres,37,Salamanca,2019,2,12.49
Hombres,37,Salamanca,2019,3,12.51
Hombres,37,Salamanca,2019,4,10.45
Hombres,37,Salamanca,2020,1,10.41
Hombres,37,Salamanca,2020,2,11.77
Hombres,37,Salamanca,2020,3,11.88
Hombres,37,Salamanca,2020,4,12.41
Hombres,37,Salamanca,2021,1,12.67
Hombres,37,Salamanca,2021,2,8.68
Hombres,37,Salamanca,2021,3,8.61
Hombres,37,Salamanca,2021,4,9.62
Hombres,37,Salamanca,2022,1,9.97
Hombres,37,Salamanca,2022,2,8.51
Hombres,37,Salamanca,2022,3,8.31
Hombres,37,Salamanca,2022,4,9.05
Hombres,37,Salamanca,2023,1,7.97
Hombres,38,Santa Cruz de Tenerife,2002,1,8.21
Hombres,38,Santa Cruz de Tenerife,2002,2,8.86
Hombres,38,Santa Cruz de Tenerife,2002,3,8.41
Hombres,38,Santa Cruz de Tenerife,2002,4,9.36
Hombres,38,Santa Cruz de Tenerife,2003,1,8.59
Hombres,38,Santa Cruz de Tenerife,2003,2,9.38
Hombres,38,Santa Cruz de Tenerife,2003,3,8.47
Hombres,38,Santa Cruz de Tenerife,2003,4,10.88
Hombres,38,Santa Cruz de Tenerife,2004,1,10.49
Hombres,38,Santa Cruz de Tenerife,2004,2,10.12
Hombres,38,Santa Cruz de Tenerife,2004,3,9.45
Hombres,38,Santa Cruz de Tenerife,2004,4,8.19
Hombres,38,Santa Cruz de Tenerife,2005,1,9.15
Hombres,38,Santa Cruz de Tenerife,2005,2,9.16
Hombres,38,Santa Cruz de Tenerife,2005,3,8.79
Hombres,38,Santa Cruz de Tenerife,2005,4,7.75
Hombres,38,Santa Cruz de Tenerife,2006,1,9.7
Hombres,38,Santa Cruz de Tenerife,2006,2,8.58
Hombres,38,Santa Cruz de Tenerife,2006,3,9.68
Hombres,38,Santa Cruz de Tenerife,2006,4,8.5
Hombres,38,Santa Cruz de Tenerife,2007,1,7.56
Hombres,38,Santa Cruz de Tenerife,2007,2,6.68
Hombres,38,Santa Cruz de Tenerife,2007,3,8.45
Hombres,38,Santa Cruz de Tenerife,2007,4,8.2
Hombres,38,Santa Cruz de Tenerife,2008,1,14.66
Hombres,38,Santa Cruz de Tenerife,2008,2,14.43
Hombres,38,Santa Cruz de Tenerife,2008,3,15.51
Hombres,38,Santa Cruz de Tenerife,2008,4,17.55
Hombres,38,Santa Cruz de Tenerife,2009,1,23.44
Hombres,38,Santa Cruz de Tenerife,2009,2,24.26
Hombres,38,Santa Cruz de Tenerife,2009,3,23.52
Hombres,38,Santa Cruz de Tenerife,2009,4,25.75
Hombres,38,Santa Cruz de Tenerife,2010,1,27.27
Hombres,38,Santa Cruz de Tenerife,2010,2,25.66
Hombres,38,Santa Cruz de Tenerife,2010,3,26.6
Hombres,38,Santa Cruz de Tenerife,2010,4,26.65
Hombres,38,Santa Cruz de Tenerife,2011,1,26.18
Hombres,38,Santa Cruz de Tenerife,2011,2,28.23
Hombres,38,Santa Cruz de Tenerife,2011,3,27.61
Hombres,38,Santa Cruz de Tenerife,2011,4,29.33
Hombres,38,Santa Cruz de Tenerife,2012,1,29.05
Hombres,38,Santa Cruz de Tenerife,2012,2,30.16
Hombres,38,Santa Cruz de Tenerife,2012,3,33.78
Hombres,38,Santa Cruz de Tenerife,2012,4,33.51
Hombres,38,Santa Cruz de Tenerife,2013,1,35.33
Hombres,38,Santa Cruz de Tenerife,2013,2,34.14
Hombres,38,Santa Cruz de Tenerife,2013,3,35.14
Hombres,38,Santa Cruz de Tenerife,2013,4,34.23
Hombres,38,Santa Cruz de Tenerife,2014,1,32.76
Hombres,38,Santa Cruz de Tenerife,2014,2,31.77
Hombres,38,Santa Cruz de Tenerife,2014,3,30.24
Hombres,38,Santa Cruz de Tenerife,2014,4,29.31
Hombres,38,Santa Cruz de Tenerife,2015,1,30.26
Hombres,38,Santa Cruz de Tenerife,2015,2,29.79
Hombres,38,Santa Cruz de Tenerife,2015,3,26.77
Hombres,38,Santa Cruz de Tenerife,2015,4,26.21
